Date,No of Trans,Max,Min,Close,Volume
2016-02-16,115.0,527.0,512.0,520.0,46071.0
2016-02-17,191.0,550.0,518.0,537.0,71382.0
2016-02-18,115.0,555.0,537.0,541.0,34207.0
2016-02-21,77.0,547.0,532.0,537.0,34695.0
2016-02-22,140.0,547.0,531.0,547.0,54898.0
2016-02-23,105.0,551.0,538.0,543.0,41233.0
2016-02-24,62.0,549.0,536.0,539.0,42215.0
2016-02-25,99.0,542.0,530.0,538.0,55984.0
2016-02-28,57.0,543.0,528.0,534.0,28693.0
2016-02-29,42.0,537.0,530.0,537.0,16809.0
2016-03-01,35.0,539.0,534.0,539.0,15831.0
2016-03-02,71.0,548.0,529.0,535.0,25417.0
2016-03-03,49.0,545.0,535.0,537.0,15854.0
2016-03-06,60.0,541.0,533.0,534.0,19864.0
2016-03-10,64.0,540.0,531.0,532.0,28465.0
2016-03-13,73.0,543.0,530.0,540.0,24873.0
2016-03-14,66.0,545.0,537.0,540.0,18217.0
2016-03-15,80.0,543.0,535.0,542.0,29401.0
2016-03-16,63.0,545.0,536.0,542.0,22337.0
2016-03-17,79.0,554.0,532.0,548.0,28729.0
2016-03-20,129.0,565.0,553.0,561.0,52346.0
2016-03-21,201.0,599.0,570.0,576.0,72490.0
2016-03-23,153.0,599.0,579.0,587.0,59664.0
2016-03-24,225.0,603.0,590.0,596.0,74822.0
2016-03-27,166.0,610.0,591.0,607.0,60865.0
2016-03-28,136.0,609.0,597.0,601.0,44659.0
2016-03-29,98.0,607.0,590.0,604.0,46013.0
2016-03-30,104.0,605.0,595.0,596.0,32854.0
2016-03-31,85.0,595.0,586.0,590.0,33572.0
2016-04-03,76.0,600.0,572.0,585.0,29949.0
2016-04-04,72.0,590.0,582.0,589.0,16707.0
2016-04-05,33.0,598.0,588.0,598.0,8614.0
2016-04-06,59.0,600.0,593.0,598.0,14651.0
2016-04-10,82.0,602.0,595.0,598.0,38460.0
2016-04-11,67.0,605.0,600.0,605.0,37663.0
2016-04-12,60.0,609.0,600.0,609.0,28522.0
2016-04-14,55.0,614.0,600.0,614.0,20590.0
2016-04-17,99.0,623.0,611.0,622.0,32426.0
2016-04-18,106.0,638.0,620.0,637.0,29379.0
2016-04-19,61.0,652.0,633.0,635.0,13803.0
2016-04-20,77.0,645.0,635.0,635.0,27534.0
2016-04-21,67.0,637.0,623.0,632.0,15560.0
2016-04-24,70.0,640.0,630.0,636.0,23174.0
2016-04-25,129.0,642.0,635.0,640.0,61555.0
2016-04-26,176.0,670.0,640.0,650.0,71208.0
2016-04-27,124.0,670.0,637.0,664.0,53125.0
2016-04-28,94.0,663.0,653.0,657.0,26453.0
2016-05-02,78.0,665.0,650.0,655.0,20876.0
2016-05-03,127.0,667.0,660.0,665.0,61892.0
2016-05-04,86.0,665.0,648.0,659.0,26420.0
2016-05-05,116.0,659.0,640.0,657.0,36073.0
2016-05-08,72.0,669.0,657.0,666.0,25676.0
2016-05-09,124.0,690.0,664.0,687.0,35896.0
2016-05-10,89.0,696.0,667.0,680.0,28403.0
2016-05-11,77.0,685.0,665.0,670.0,24820.0
2016-05-12,65.0,673.0,662.0,670.0,29942.0
2016-05-15,98.0,675.0,652.0,665.0,35057.0
2016-05-16,57.0,667.0,660.0,662.0,22127.0
2016-05-17,108.0,670.0,660.0,667.0,29614.0
2016-05-18,136.0,683.0,670.0,675.0,67235.0
2016-05-19,108.0,690.0,680.0,685.0,38380.0
2016-05-22,87.0,694.0,675.0,685.0,20791.0
2016-05-23,128.0,710.0,680.0,697.0,44347.0
2016-05-24,163.0,719.0,700.0,719.0,69458.0
2016-05-25,231.0,718.0,680.0,697.0,83949.0
2016-05-26,175.0,701.0,671.0,685.0,60687.0
2016-05-29,128.0,695.0,652.0,673.0,39873.0
2016-05-30,94.0,681.0,661.0,665.0,26227.0
2016-05-31,92.0,680.0,652.0,665.0,28353.0
2016-06-01,92.0,670.0,651.0,665.0,25590.0
2016-06-02,81.0,670.0,645.0,660.0,20452.0
2016-06-05,140.0,659.0,632.0,635.0,33947.0
2016-06-06,114.0,672.0,640.0,652.0,33184.0
2016-06-07,97.0,677.0,655.0,675.0,34887.0
2016-06-08,118.0,690.0,677.0,690.0,32414.0
2016-06-09,102.0,690.0,670.0,685.0,30965.0
2016-06-12,161.0,708.0,686.0,702.0,54711.0
2016-06-13,220.0,738.0,700.0,725.0,70252.0
2016-06-14,186.0,735.0,719.0,719.0,52700.0
2016-06-15,115.0,731.0,712.0,725.0,33720.0
2016-06-16,104.0,735.0,715.0,715.0,31855.0
2016-06-19,107.0,734.0,700.0,708.0,33023.0
2016-06-20,83.0,717.0,705.0,711.0,27121.0
2016-06-21,102.0,729.0,709.0,729.0,33780.0
2016-06-22,223.0,757.0,728.0,740.0,73412.0
2016-06-23,144.0,753.0,735.0,739.0,54489.0
2016-06-26,192.0,770.0,745.0,770.0,65408.0
2016-06-27,257.0,814.0,776.0,796.0,73738.0
2016-06-28,338.0,821.0,795.0,820.0,110316.0
2016-06-29,156.0,833.0,810.0,816.0,50009.0
2016-06-30,126.0,811.0,797.0,806.0,26632.0
2016-07-03,109.0,810.0,784.0,800.0,26050.0
2016-07-04,105.0,800.0,789.0,790.0,21718.0
2016-07-05,83.0,795.0,776.0,792.0,28581.0
2016-07-06,126.0,807.0,795.0,801.0,33550.0
2016-07-10,112.0,810.0,797.0,797.0,26070.0
2016-07-11,66.0,798.0,790.0,795.0,11683.0
2016-07-12,112.0,795.0,755.0,780.0,35722.0
2016-07-13,80.0,780.0,755.0,779.0,17631.0
2016-07-14,104.0,794.0,776.0,788.0,49393.0
2016-07-17,141.0,815.0,775.0,808.0,43879.0
2016-07-18,122.0,845.0,813.0,821.0,27427.0
2016-07-19,135.0,851.0,812.0,838.0,29176.0
2016-07-20,113.0,850.0,815.0,822.0,37917.0
2016-07-21,75.0,823.0,810.0,810.0,19256.0
2016-07-25,201.0,860.0,810.0,855.0,76807.0
2016-07-26,282.0,900.0,850.0,890.0,82065.0
2016-07-27,169.0,912.0,880.0,886.0,51996.0
2016-07-28,259.0,902.0,870.0,890.0,90622.0
2016-07-31,157.0,907.0,873.0,879.0,53303.0
2016-08-01,140.0,888.0,860.0,866.0,32348.0
2016-08-02,137.0,870.0,851.0,859.0,37834.0
2016-08-03,143.0,869.0,835.0,854.0,46959.0
2016-08-04,236.0,854.0,822.0,826.0,57187.0
2016-08-07,191.0,860.0,820.0,823.0,81581.0
2016-08-08,186.0,820.0,752.0,752.0,47205.0
2016-08-09,38.0,827.0,767.0,827.0,10651.0
2016-08-10,289.0,893.0,820.0,853.0,71202.0
2016-08-11,203.0,870.0,851.0,855.0,44946.0
2016-08-14,171.0,855.0,826.0,830.0,41864.0
2016-08-15,175.0,836.0,787.0,814.0,39982.0
2016-08-16,135.0,841.0,794.0,830.0,38558.0
2016-08-17,104.0,834.0,821.0,825.0,28741.0
2016-08-21,64.0,830.0,803.0,815.0,17065.0
2016-08-22,137.0,805.0,783.0,790.0,33657.0
2016-08-23,108.0,805.0,775.0,790.0,24827.0
2016-08-24,87.0,810.0,790.0,810.0,14909.0
2016-08-28,138.0,840.0,790.0,835.0,41915.0
2016-08-29,289.0,903.0,835.0,900.0,93824.0
2016-08-30,237.0,918.0,873.0,893.0,64649.0
2016-08-31,172.0,899.0,882.0,892.0,73032.0
2016-09-01,181.0,907.0,885.0,889.0,61054.0
2016-09-04,305.0,922.0,900.0,919.0,84273.0
2016-09-05,362.0,940.0,920.0,927.0,82839.0
2016-09-06,266.0,936.0,900.0,917.0,75501.0
2016-09-07,205.0,920.0,882.0,900.0,45047.0
2016-09-08,126.0,910.0,891.0,891.0,25664.0
2016-09-11,91.0,909.0,881.0,891.0,20836.0
2016-09-12,111.0,885.0,878.0,883.0,22653.0
2016-09-14,191.0,890.0,870.0,875.0,41950.0
2016-09-18,164.0,888.0,860.0,866.0,44523.0
2016-09-20,165.0,895.0,855.0,866.0,48920.0
2016-09-21,135.0,863.0,839.0,855.0,29639.0
2016-09-22,111.0,870.0,838.0,842.0,27002.0
2016-09-25,133.0,850.0,807.0,810.0,26134.0
2016-09-26,134.0,825.0,808.0,817.0,25579.0
2016-09-27,98.0,840.0,820.0,825.0,18441.0
2016-09-28,109.0,827.0,801.0,802.0,18873.0
2016-09-29,167.0,830.0,795.0,820.0,35999.0
2016-10-02,84.0,830.0,800.0,810.0,21143.0
2016-10-03,98.0,822.0,813.0,817.0,18176.0
2016-10-04,106.0,823.0,811.0,820.0,22434.0
2016-10-05,86.0,825.0,813.0,815.0,15902.0
2016-10-06,100.0,825.0,812.0,815.0,16350.0
2016-10-16,33.0,824.0,807.0,813.0,4316.0
2016-10-17,77.0,814.0,800.0,814.0,13733.0
2016-10-18,54.0,810.0,803.0,804.0,9737.0
2016-10-19,80.0,806.0,800.0,804.0,18981.0
2016-10-20,91.0,810.0,793.0,800.0,24274.0
2016-10-23,81.0,807.0,793.0,793.0,14378.0
2016-10-24,156.0,785.0,764.0,774.0,39888.0
2016-10-25,214.0,761.0,722.0,727.0,38957.0
2016-10-26,120.0,735.0,700.0,717.0,26810.0
2016-10-27,72.0,724.0,714.0,718.0,10563.0
2016-11-03,40.0,730.0,704.0,704.0,6334.0
2016-11-07,53.0,719.0,704.0,707.0,16526.0
2016-11-08,62.0,707.0,690.0,698.0,16574.0
2016-11-09,76.0,703.0,670.0,683.0,19153.0
2016-11-10,121.0,696.0,670.0,679.0,28813.0
2016-11-13,47.0,691.0,675.0,687.0,27774.0
2016-11-14,95.0,711.0,690.0,699.0,36940.0
2016-11-15,114.0,710.0,699.0,707.0,29778.0
2016-11-16,47.0,708.0,691.0,700.0,27167.0
2016-11-17,69.0,695.0,675.0,684.0,25873.0
2016-11-20,107.0,690.0,647.0,669.0,25857.0
2016-11-21,104.0,679.0,619.0,675.0,30478.0
2016-11-22,123.0,668.0,625.0,645.0,30745.0
2016-11-23,125.0,645.0,620.0,635.0,17338.0
2016-11-24,140.0,672.0,630.0,645.0,33917.0
2016-11-27,104.0,645.0,613.0,625.0,27085.0
2016-11-28,109.0,667.0,580.0,653.0,27312.0
2016-11-29,130.0,666.0,605.0,665.0,19614.0
2016-11-30,217.0,714.0,667.0,700.0,44119.0
2016-12-01,138.0,715.0,680.0,697.0,26630.0
2016-12-04,62.0,700.0,675.0,678.0,18143.0
2016-12-05,44.0,680.0,652.0,656.0,6260.0
2016-12-06,67.0,678.0,649.0,655.0,13852.0
2016-12-07,26.0,668.0,660.0,665.0,4768.0
2016-12-08,40.0,665.0,660.0,660.0,5826.0
2016-12-11,53.0,665.0,648.0,648.0,8199.0
2016-12-12,86.0,650.0,636.0,640.0,23867.0
2016-12-14,76.0,664.0,641.0,657.0,12540.0
2016-12-15,62.0,673.0,657.0,671.0,7659.0
2016-12-18,67.0,665.0,651.0,660.0,7297.0
2016-12-19,68.0,656.0,649.0,650.0,11383.0
2016-12-20,74.0,650.0,638.0,640.0,11858.0
2016-12-21,242.0,642.0,613.0,620.0,40645.0
2016-12-22,74.0,511.0,500.0,503.0,11464.0
2016-12-26,66.0,500.0,485.0,485.0,7798.0
2016-12-27,71.0,492.0,474.0,481.0,10556.0
2016-12-28,45.0,490.0,475.0,489.0,6545.0
2016-12-29,76.0,504.0,488.0,499.0,8932.0
2017-01-01,34.0,516.0,501.0,513.0,6252.0
2017-01-02,41.0,524.0,505.0,520.0,3921.0
2017-01-03,35.0,515.0,503.0,503.0,4863.0
2017-01-04,57.0,504.0,486.0,500.0,10629.0
2017-01-05,60.0,510.0,499.0,500.0,10683.0
2017-01-08,48.0,500.0,495.0,499.0,7878.0
2017-01-09,37.0,505.0,496.0,503.0,9804.0
2017-01-10,25.0,509.0,500.0,508.0,3048.0
2017-01-11,30.0,517.0,506.0,511.0,5515.0
2017-01-12,34.0,512.0,505.0,510.0,9711.0
2017-01-15,25.0,510.0,500.0,508.0,3205.0
2017-01-16,6.0,510.0,503.0,504.0,1013.0
2017-01-17,20.0,515.0,493.0,514.0,3211.0
2017-01-18,38.0,509.0,500.0,505.0,7043.0
2017-01-19,33.0,510.0,500.0,500.0,8493.0
2017-01-22,28.0,510.0,500.0,507.0,4273.0
2017-01-23,27.0,502.0,498.0,500.0,3278.0
2017-01-24,56.0,500.0,487.0,487.0,13207.0
2017-01-25,71.0,496.0,470.0,472.0,9778.0
2017-01-26,84.0,484.0,450.0,460.0,15765.0
2017-01-30,58.0,460.0,440.0,448.0,12136.0
2017-01-31,65.0,465.0,428.0,458.0,14269.0
2017-02-01,83.0,484.0,455.0,483.0,16513.0
2017-02-02,60.0,492.0,470.0,483.0,8359.0
2017-02-05,34.0,483.0,466.0,475.0,4034.0
2017-02-06,43.0,476.0,467.0,467.0,9297.0
2017-02-07,22.0,466.0,454.0,465.0,2049.0
2017-02-08,62.0,470.0,455.0,460.0,7900.0
2017-02-09,94.0,462.0,445.0,447.0,25538.0
2017-02-12,105.0,452.0,427.0,435.0,18631.0
2017-02-13,91.0,454.0,413.0,446.0,15659.0
2017-02-14,79.0,455.0,432.0,450.0,8912.0
2017-02-15,77.0,469.0,442.0,463.0,16433.0
2017-02-16,131.0,484.0,461.0,478.0,20575.0
2017-02-19,81.0,490.0,465.0,484.0,11530.0
2017-02-20,82.0,507.0,473.0,475.0,11144.0
2017-02-21,101.0,492.0,461.0,474.0,14411.0
2017-02-22,36.0,480.0,460.0,472.0,3579.0
2017-02-23,22.0,475.0,465.0,468.0,2331.0
2017-02-26,37.0,460.0,450.0,450.0,5816.0
2017-02-28,85.0,445.0,430.0,445.0,17909.0
2017-03-01,38.0,455.0,443.0,454.0,6724.0
2017-03-02,34.0,469.0,448.0,454.0,5332.0
2017-03-05,42.0,471.0,455.0,471.0,5575.0
2017-03-06,48.0,475.0,461.0,461.0,6729.0
2017-03-07,45.0,460.0,450.0,457.0,14584.0
2017-03-09,28.0,468.0,457.0,461.0,4004.0
2017-03-13,28.0,470.0,455.0,456.0,4313.0
2017-03-14,49.0,461.0,451.0,455.0,7299.0
2017-03-15,31.0,463.0,451.0,460.0,5816.0
2017-03-16,33.0,464.0,457.0,458.0,4035.0
2017-03-19,55.0,468.0,460.0,463.0,16399.0
2017-03-20,75.0,490.0,463.0,473.0,18743.0
2017-03-21,88.0,495.0,471.0,491.0,15047.0
2017-03-22,137.0,527.0,490.0,505.0,29508.0
2017-03-23,68.0,518.0,500.0,511.0,9340.0
2017-03-26,99.0,551.0,510.0,539.0,23518.0
2017-03-28,79.0,582.0,547.0,576.0,23850.0
2017-03-29,146.0,602.0,568.0,578.0,32073.0
2017-03-30,92.0,578.0,560.0,568.0,17496.0
2017-04-02,57.0,620.0,575.0,620.0,17493.0
2017-04-03,117.0,669.0,596.0,596.0,24220.0
2017-04-04,103.0,620.0,589.0,594.0,31520.0
2017-04-06,78.0,605.0,590.0,592.0,17687.0
2017-04-09,129.0,625.0,602.0,620.0,26423.0
2017-04-10,177.0,669.0,620.0,667.0,50634.0
2017-04-11,130.0,678.0,651.0,660.0,41284.0
2017-04-12,121.0,670.0,645.0,650.0,23128.0
2017-04-13,88.0,659.0,637.0,643.0,14226.0
2017-04-16,99.0,648.0,610.0,620.0,21841.0
2017-04-18,167.0,625.0,593.0,605.0,27003.0
2017-04-19,97.0,631.0,610.0,631.0,23771.0
2017-04-20,102.0,640.0,622.0,627.0,27136.0
2017-04-23,122.0,655.0,630.0,647.0,57086.0
2017-04-24,96.0,648.0,630.0,636.0,18589.0
2017-04-25,103.0,641.0,625.0,627.0,17996.0
2017-04-26,73.0,630.0,620.0,620.0,14642.0
2017-04-27,75.0,631.0,604.0,607.0,13313.0
2017-04-30,90.0,615.0,594.0,607.0,16513.0
2017-05-02,122.0,620.0,600.0,620.0,24704.0
2017-05-03,121.0,632.0,610.0,620.0,17563.0
2017-05-04,99.0,629.0,610.0,616.0,14331.0
2017-05-07,72.0,609.0,594.0,599.0,12595.0
2017-05-08,51.0,612.0,600.0,607.0,7535.0
2017-05-09,55.0,616.0,604.0,607.0,6175.0
2017-05-11,92.0,610.0,600.0,604.0,18997.0
2017-05-15,33.0,623.0,603.0,604.0,10839.0
2017-05-16,38.0,610.0,600.0,605.0,4410.0
2017-05-17,61.0,606.0,595.0,595.0,7893.0
2017-05-18,74.0,596.0,580.0,590.0,31431.0
2017-05-21,51.0,591.0,576.0,576.0,6693.0
2017-05-22,45.0,590.0,570.0,590.0,7271.0
2017-06-01,88.0,566.0,558.0,558.0,20334.0
2017-06-04,83.0,560.0,550.0,554.0,12660.0
2017-06-05,57.0,563.0,552.0,558.0,9387.0
2017-06-06,116.0,595.0,565.0,594.0,34088.0
2017-06-07,112.0,608.0,583.0,583.0,18015.0
2017-06-08,36.0,582.0,573.0,576.0,6317.0
2017-06-11,106.0,587.0,565.0,567.0,36850.0
2017-06-12,65.0,571.0,556.0,566.0,14492.0
2017-06-13,51.0,572.0,562.0,568.0,5572.0
2017-06-14,36.0,569.0,560.0,565.0,8700.0
2017-06-15,66.0,574.0,554.0,563.0,10662.0
2017-06-18,66.0,565.0,551.0,551.0,7603.0
2017-06-19,67.0,549.0,543.0,543.0,13637.0
2017-06-20,42.0,550.0,540.0,545.0,6017.0
2017-06-21,61.0,546.0,530.0,543.0,8777.0
2017-06-22,56.0,545.0,541.0,543.0,9977.0
2017-06-25,53.0,550.0,543.0,547.0,5224.0
2017-06-27,62.0,547.0,540.0,544.0,9724.0
2017-06-28,45.0,549.0,538.0,540.0,6559.0
2017-07-02,64.0,540.0,530.0,530.0,8005.0
2017-07-03,69.0,537.0,530.0,531.0,9042.0
2017-07-04,30.0,532.0,526.0,526.0,5806.0
2017-07-05,54.0,532.0,520.0,532.0,6232.0
2017-07-06,79.0,549.0,538.0,543.0,15255.0
2017-07-09,70.0,564.0,528.0,555.0,14587.0
2017-07-10,64.0,560.0,526.0,536.0,8157.0
2017-07-11,57.0,554.0,540.0,552.0,10846.0
2017-07-12,40.0,552.0,546.0,550.0,5741.0
2017-07-13,70.0,555.0,540.0,545.0,11036.0
2017-07-16,43.0,545.0,540.0,545.0,6607.0
2017-07-17,45.0,553.0,540.0,551.0,8427.0
2017-07-18,73.0,578.0,558.0,578.0,12104.0
2017-07-19,105.0,580.0,565.0,565.0,18836.0
2017-07-20,60.0,564.0,556.0,559.0,6683.0
2017-07-23,82.0,566.0,546.0,552.0,13420.0
2017-07-24,103.0,552.0,537.0,550.0,19509.0
2017-07-25,56.0,555.0,543.0,543.0,10604.0
2017-07-26,71.0,544.0,538.0,541.0,17041.0
2017-07-27,84.0,559.0,544.0,553.0,19026.0
2017-07-30,46.0,560.0,545.0,552.0,6616.0
2017-07-31,104.0,565.0,550.0,554.0,15503.0
2017-08-01,39.0,559.0,552.0,554.0,6343.0
2017-08-02,28.0,557.0,550.0,555.0,3839.0
2017-08-03,59.0,557.0,553.0,556.0,9984.0
2017-08-06,70.0,557.0,550.0,552.0,8858.0
2017-08-07,64.0,560.0,551.0,552.0,9131.0
2017-08-09,58.0,553.0,546.0,548.0,5811.0
2017-08-10,50.0,548.0,540.0,544.0,9234.0
2017-08-13,76.0,542.0,534.0,538.0,14171.0
2017-08-15,42.0,541.0,532.0,533.0,5525.0
2017-08-16,58.0,543.0,526.0,531.0,6203.0
2017-08-17,49.0,534.0,529.0,531.0,6015.0
2017-08-20,50.0,531.0,523.0,525.0,5409.0
2017-08-21,27.0,528.0,520.0,523.0,3251.0
2017-08-22,28.0,535.0,514.0,526.0,4098.0
2017-08-23,44.0,528.0,516.0,521.0,4859.0
2017-08-24,30.0,522.0,511.0,522.0,5456.0
2017-08-27,49.0,540.0,523.0,523.0,5300.0
2017-08-28,50.0,524.0,514.0,517.0,7136.0
2017-08-30,67.0,513.0,505.0,506.0,10529.0
2017-08-31,75.0,508.0,498.0,500.0,11312.0
2017-09-04,97.0,500.0,478.0,478.0,15259.0
2017-09-06,66.0,491.0,483.0,488.0,10724.0
2017-09-07,52.0,492.0,484.0,485.0,7211.0
2017-09-10,88.0,480.0,470.0,470.0,16947.0
2017-09-11,39.0,483.0,461.0,470.0,5991.0
2017-09-12,34.0,477.0,467.0,472.0,9233.0
2017-09-13,54.0,472.0,450.0,464.0,8205.0
2017-09-14,35.0,477.0,464.0,477.0,5839.0
2017-09-17,48.0,486.0,475.0,480.0,8061.0
2017-09-18,31.0,487.0,478.0,487.0,3075.0
2017-09-20,40.0,487.0,475.0,482.0,5776.0
2017-09-24,17.0,483.0,480.0,480.0,1390.0
2017-09-25,25.0,488.0,475.0,488.0,3199.0
2017-09-26,15.0,494.0,482.0,494.0,3008.0
2017-10-03,2.0,494.0,494.0,494.0,169.0
2017-10-04,16.0,497.0,481.0,481.0,3611.0
2017-10-08,51.0,472.0,455.0,470.0,4675.0
2017-10-09,40.0,475.0,460.0,465.0,11468.0
2017-10-10,40.0,470.0,460.0,470.0,3155.0
2017-10-11,40.0,474.0,465.0,467.0,4347.0
2017-10-12,41.0,471.0,463.0,470.0,7788.0
2017-10-15,21.0,479.0,465.0,476.0,14124.0
2017-10-16,39.0,494.0,480.0,494.0,4979.0
2017-10-17,49.0,505.0,485.0,485.0,7491.0
2017-10-18,26.0,495.0,480.0,490.0,4213.0
2017-10-22,22.0,495.0,490.0,492.0,2355.0
2017-10-23,36.0,488.0,480.0,488.0,5706.0
2017-10-24,31.0,491.0,483.0,487.0,3723.0
2017-10-25,24.0,487.0,484.0,485.0,2121.0
2017-10-29,21.0,486.0,480.0,485.0,14379.0
2017-10-30,32.0,488.0,478.0,484.0,3162.0
2017-10-31,36.0,482.0,478.0,480.0,6232.0
2017-11-01,34.0,479.0,475.0,478.0,6165.0
2017-11-02,62.0,490.0,479.0,485.0,7590.0
2017-11-05,79.0,482.0,470.0,473.0,11638.0
2017-11-06,47.0,480.0,466.0,474.0,7939.0
2017-11-07,63.0,477.0,470.0,471.0,8477.0
2017-11-08,49.0,473.0,453.0,464.0,8499.0
2017-11-09,39.0,470.0,463.0,468.0,4745.0
2017-11-12,50.0,471.0,466.0,471.0,7484.0
2017-11-13,54.0,480.0,473.0,474.0,9283.0
2017-11-14,37.0,487.0,474.0,479.0,6223.0
2017-11-15,66.0,490.0,478.0,483.0,6895.0
2017-11-16,38.0,480.0,472.0,480.0,12019.0
2017-11-19,27.0,480.0,453.0,470.0,12507.0
2017-11-20,42.0,470.0,465.0,465.0,6428.0
2017-11-21,16.0,474.0,466.0,466.0,1744.0
2017-11-22,22.0,470.0,465.0,466.0,2932.0
2017-11-23,29.0,475.0,470.0,472.0,4785.0
2017-11-26,26.0,484.0,472.0,480.0,4437.0
2017-11-27,38.0,489.0,479.0,479.0,4879.0
2017-11-28,50.0,487.0,479.0,485.0,18281.0
2017-11-29,54.0,491.0,487.0,487.0,9059.0
2017-11-30,48.0,490.0,480.0,490.0,7639.0
2017-12-04,65.0,491.0,486.0,490.0,22202.0
2017-12-05,50.0,487.0,483.0,484.0,7749.0
2017-12-06,50.0,493.0,488.0,491.0,10114.0
2017-12-10,50.0,494.0,490.0,491.0,12108.0
2017-12-11,30.0,490.0,488.0,489.0,3268.0
2017-12-12,44.0,490.0,481.0,481.0,7084.0
2017-12-13,28.0,482.0,476.0,480.0,3566.0
2017-12-14,27.0,486.0,479.0,480.0,3252.0
2017-12-17,44.0,480.0,475.0,477.0,6141.0
2017-12-18,47.0,477.0,468.0,469.0,8158.0
2017-12-19,28.0,475.0,472.0,474.0,3723.0
2017-12-20,38.0,472.0,468.0,470.0,5311.0
2017-12-21,36.0,472.0,468.0,469.0,3477.0
2017-12-24,46.0,473.0,468.0,468.0,6357.0
2017-12-26,42.0,469.0,460.0,465.0,6883.0
2017-12-27,46.0,465.0,454.0,456.0,4897.0
2017-12-28,48.0,461.0,455.0,460.0,6172.0
2017-12-31,51.0,459.0,445.0,453.0,12451.0
2018-01-01,44.0,464.0,450.0,464.0,20444.0
2018-01-02,46.0,472.0,460.0,465.0,10550.0
2018-01-03,27.0,460.0,455.0,458.0,10244.0
2018-01-04,23.0,460.0,454.0,456.0,2741.0
2018-01-07,43.0,458.0,447.0,452.0,5604.0
2018-01-08,19.0,460.0,452.0,458.0,1992.0
2018-01-09,29.0,464.0,457.0,464.0,7457.0
2018-01-10,41.0,465.0,460.0,460.0,3277.0
2018-01-14,21.0,460.0,456.0,457.0,1751.0
2018-01-16,41.0,455.0,451.0,454.0,6698.0
